,Song_Name,Song_String,Lyrics_List
0,edited_Ye_vs._the_People_(starring_TI_as_the_People),"
i know obama was heavensent
but ever since trump won it proved that i could be president
yeah you can at what cost though
dont that go against the teachings that ye taught for
yo tip i hear your side and everybody talk though
but aint goin against the grain everything i fought for
prolly so ye but where you tryna go with this
its some shit you just dont align with and dont go against
you just readin the headlines you dont see the fine print
you on some choosinside shit im on some unified shit
its bigger than your selfish agenda
if your election aint gon stop police from murderin niggas
then shit
bruh i never ever stopped fightin for the people
actually wearin the hatll show people that we equal
you gotta see the vantage point of the people
what makes you feel equal makes them feel evil
see thats the problem with this damn nation
all blacks gotta be democrats man
we aint made it off the plantation
fuck who you choose as your political party
you representin dudes just seem crude and coldhearted
with blatant disregard for the people who put you in position
dont you feel an obligation to them
i feel a obligation to show people new ideas
and if you wanna hear em there go two right here
make america great again had a negative perception
i took it wore it rocked it gave it a new direction
added empathy care and love and affection
and yall simply questionin my methods
what you willin to lose for the point to be proved
this shit is stubborn selfish bullheaded even for you
you wore a dustyass hat to represent the same views
as white supremacy man we expect better from you
all them times you sounded crazy we defended you homie
not just to be let down when we depend on you homie
thats why its important to know what direction youre goin now
cause everything that you built can be destroyed and torn down
you think i aint concerned about how i affect the past
i mean that hat stayed in my closet like bout a year and a half
then one day i was like fuck it ima do me
i was in the sunken place and then i found the new me
not worried about some image that i gotta keep up
lot of people agree with me but theyre too scared to speak up
the greater good of the people is first
have you considered all the damage and the people you hurt
you had a bad idea and youre makin it worse
this shits just as bad as catholic preachers rapin in church
yall been leadin with hate see i just approach it different
like a gang truce the first blood to shake the crips hand
i know everybody emotional
is it better if i rap about crack huh cause its cultural
or how about ima shoot you or fuck your bitch
or how about all this gucci cause im fuckin rich
youll deal with god for the lack of respect
startin to make it seem like donnie cut you a check
now you toyin with hot lava better be careful with that
whats it mean to gain the world if you aint standin for shit
okay i gotta say it ye you sound high as a bigot
yeah genocide and slavery we should just try and forget
and all that free thought shit find a better defense
but if ye just stuck in his way he can leave it at that
fuck it
alright tip we could be rappin about this all day man
why dont we just cut the beat off and let the people talk","['i', 'know', 'obama', 'was', 'heavensent', 'but', 'ever', 'since', 'trump', 'won', 'it', 'proved', 'that', 'i', 'could', 'be', 'president', 'yeah', 'you', 'can', 'at', 'what', 'cost', 'though', 'dont', 'that', 'go', 'against', 'the', 'teachings', 'that', 'ye', 'taught', 'for', 'yo', 'tip', 'i', 'hear', 'your', 'side', 'and', 'everybody', 'talk', 'though', 'but', 'aint', 'goin', 'against', 'the', 'grain', 'everything', 'i', 'fought', 'for', 'prolly', 'so', 'ye', 'but', 'where', 'you', 'tryna', 'go', 'with', 'this', 'its', 'some', 'shit', 'you', 'just', 'dont', 'align', 'with', 'and', 'dont', 'go', 'against', 'you', 'just', 'readin', 'the', 'headlines', 'you', 'dont', 'see', 'the', 'fine', 'print', 'you', 'on', 'some', 'choosinside', 'shit', 'im', 'on', 'some', 'unified', 'shit', 'its', 'bigger', 'than', 'your', 'selfish', 'agenda', 'if', 'your', 'election', 'aint', 'gon', 'stop', 'police', 'from', 'murderin', 'niggas', 'then', 'shit', 'bruh', 'i', 'never', 'ever', 'stopped', 'fightin', 'for', 'the', 'people', 'actually', 'wearin', 'the', 'hatll', 'show', 'people', 'that', 'we', 'equal', 'you', 'gotta', 'see', 'the', 'vantage', 'point', 'of', 'the', 'people', 'what', 'makes', 'you', 'feel', 'equal', 'makes', 'them', 'feel', 'evil', 'see', 'thats', 'the', 'problem', 'with', 'this', 'damn', 'nation', 'all', 'blacks', 'gotta', 'be', 'democrats', 'man', 'we', 'aint', 'made', 'it', 'off', 'the', 'plantation', 'fuck', 'who', 'you', 'choose', 'as', 'your', 'political', 'party', 'you', 'representin', 'dudes', 'just', 'seem', 'crude', 'and', 'coldhearted', 'with', 'blatant', 'disregard', 'for', 'the', 'people', 'who', 'put', 'you', 'in', 'position', 'dont', 'you', 'feel', 'an', 'obligation', 'to', 'them', 'i', 'feel', 'a', 'obligation', 'to', 'show', 'people', 'new', 'ideas', 'and', 'if', 'you', 'wanna', 'hear', 'em', 'there', 'go', 'two', 'right', 'here', 'make', 'america', 'great', 'again', 'had', 'a', 'negative', 'perception', 'i', 'took', 'it', 'wore', 'it', 'rocked', 'it', 'gave', 'it', 'a', 'new', 'direction', 'added', 'empathy', 'care', 'and', 'love', 'and', 'affection', 'and', 'yall', 'simply', 'questionin', 'my', 'methods', 'what', 'you', 'willin', 'to', 'lose', 'for', 'the', 'point', 'to', 'be', 'proved', 'this', 'shit', 'is', 'stubborn', 'selfish', 'bullheaded', 'even', 'for', 'you', 'you', 'wore', 'a', 'dustyass', 'hat', 'to', 'represent', 'the', 'same', 'views', 'as', 'white', 'supremacy', 'man', 'we', 'expect', 'better', 'from', 'you', 'all', 'them', 'times', 'you', 'sounded', 'crazy', 'we', 'defended', 'you', 'homie', 'not', 'just', 'to', 'be', 'let', 'down', 'when', 'we', 'depend', 'on', 'you', 'homie', 'thats', 'why', 'its', 'important', 'to', 'know', 'what', 'direction', 'youre', 'goin', 'now', 'cause', 'everything', 'that', 'you', 'built', 'can', 'be', 'destroyed', 'and', 'torn', 'down', 'you', 'think', 'i', 'aint', 'concerned', 'about', 'how', 'i', 'affect', 'the', 'past', 'i', 'mean', 'that', 'hat', 'stayed', 'in', 'my', 'closet', 'like', 'bout', 'a', 'year', 'and', 'a', 'half', 'then', 'one', 'day', 'i', 'was', 'like', 'fuck', 'it', 'ima', 'do', 'me', 'i', 'was', 'in', 'the', 'sunken', 'place', 'and', 'then', 'i', 'found', 'the', 'new', 'me', 'not', 'worried', 'about', 'some', 'image', 'that', 'i', 'gotta', 'keep', 'up', 'lot', 'of', 'people', 'agree', 'with', 'me', 'but', 'theyre', 'too', 'scared', 'to', 'speak', 'up', 'the', 'greater', 'good', 'of', 'the', 'people', 'is', 'first', 'have', 'you', 'considered', 'all', 'the', 'damage', 'and', 'the', 'people', 'you', 'hurt', 'you', 'had', 'a', 'bad', 'idea', 'and', 'youre', 'makin', 'it', 'worse', 'this', 'shits', 'just', 'as', 'bad', 'as', 'catholic', 'preachers', 'rapin', 'in', 'church', 'yall', 'been', 'leadin', 'with', 'hate', 'see', 'i', 'just', 'approach', 'it', 'different', 'like', 'a', 'gang', 'truce', 'the', 'first', 'blood', 'to', 'shake', 'the', 'crips', 'hand', 'i', 'know', 'everybody', 'emotional', 'is', 'it', 'better', 'if', 'i', 'rap', 'about', 'crack', 'huh', 'cause', 'its', 'cultural', 'or', 'how', 'about', 'ima', 'shoot', 'you', 'or', 'fuck', 'your', 'bitch', 'or', 'how', 'about', 'all', 'this', 'gucci', 'cause', 'im', 'fuckin', 'rich', 'youll', 'deal', 'with', 'god', 'for', 'the', 'lack', 'of', 'respect', 'startin', 'to', 'make', 'it', 'seem', 'like', 'donnie', 'cut', 'you', 'a', 'check', 'now', 'you', 'toyin', 'with', 'hot', 'lava', 'better', 'be', 'careful', 'with', 'that', 'whats', 'it', 'mean', 'to', 'gain', 'the', 'world', 'if', 'you', 'aint', 'standin', 'for', 'shit', 'okay', 'i', 'gotta', 'say', 'it', 'ye', 'you', 'sound', 'high', 'as', 'a', 'bigot', 'yeah', 'genocide', 'and', 'slavery', 'we', 'should', 'just', 'try', 'and', 'forget', 'and', 'all', 'that', 'free', 'thought', 'shit', 'find', 'a', 'better', 'defense', 'but', 'if', 'ye', 'just', 'stuck', 'in', 'his', 'way', 'he', 'can', 'leave', 'it', 'at', 'that', 'fuck', 'it', 'alright', 'tip', 'we', 'could', 'be', 'rappin', 'about', 'this', 'all', 'day', 'man', 'why', 'dont', 'we', 'just', 'cut', 'the', 'beat', 'off', 'and', 'let', 'the', 'people', 'talk']"
1,edited_DONDA_(2012),"i appreciate everyones support for my clothing line but i wanted to clarify a few things the name of the line is kanye west not dw the dw was a design element placed on the invite in homage to my mom  i really appreciate the fake dw twitter page but since its not official i cant cosign any information on it
simplicity is the ultimate sophistication  leonardo da vinci
more clarity i have no agency representing me currently william morris was fired after cara lewis quit i love cara lewis 
i love being back at my fashion office learning and creating its so challenging and fun and im surrounded by amazing people they say you only live once but every time i come to work i feel like im starting a second life you guys might think i have some type of backing for my line but i dont i did the first fashion show out of my own pocket and used the money i made touring to follow my passion ive been working at this for  years now from the first offers to do urban clothing lines that i turned downto begging bape to do my line and never making any real headwayto having an office in la that was shut down after the mtv moment along with my tour with lady gaga
i moved to japan for one month after that and designed every night in my room i had this opportunity to intern at fendi and was also offered a position at versace which i could not take due to my contract with lv which was for  years i moved to rome after i left japan and worked at fendi for  months undercover i was there to give ideas for the mens collection i snuck to giuseppe zanottis factory still under contract and learned to design womens shoes for  years before my first show in paris after doing the first lv collection i was sure i would get a second shot to create but was never given the opportunity
i designed a sneaker called the air yeezy with nike im allowed to design  pair of sneakers every  years i have more ideas
early  i moved to paris and opened a small design studio the language barrier was quite difficult i still dont have a paris vat number to this day i dont know what a vat is but every time i asked why we didnt have fabrics they said it was because of the vat in paris i met many great people in design including the master azzedine alaia azzedine even came by my studio one day  this was the greatest feeling to stand in his presence in my embarrassingly small paris studio in a courtyard opposite collate
i remember being  years old picking and my mother taking me with her shopping at the discount fur spots she said i would always point to the most expensive furs even as a child lol there is something about making clothing that always brings me back to that point for the first  or  years of my life the only thing i knew about womens clothing was what my mom would wear i guess some critics would joke that i still dont know anything lol my mom would wear blue jeans with a fur and an embellished cosby show sweater  to pick me up from school the teachers said i couldnt focus i used to get kicked out of class for bringing dirty magazines and drawing nikes in th grade
being a celebrity has afforded me many opportunities but has also boxed me in creatively i was just discussing becoming the creative director for the jetson movie and someone on the call yelled out you should do a jetsons tour
this just happened a few hours ago i was very insulted of course because for anyone thats seen the watch the throne tour coachella glow in the dark or runaway know that i have real ideas
i appreciate having the most nominations at the grammys but i feel so conflicted by the fact that award shows sometimes are completely illogical good logic tells me smile kanye the world likes you again red or blue pillaaaaand swallow lol i wouldnt have the prestige i have if it wasnt partially for the grammys validation and i honor that
hmmmmm what to wear here i go again yeezy the trend setter or complete fcking fashion victimthe verdict is still out this is just a train of thought but i figure its better to read than trained thoughts
what good is fame and prestige if you cant use it to help people i want to help by doing what i know how to do bestcreate
i have started a new company and im so excited about the nameits got the best name everof all companiesof all time
the name of the company is donda
donda is a design company which will galvanize amazing thinkers and put them in a creative space to bounce there dreams and ideas i used to blog all the time an fit was a way to get my opinion out dr dre redesigned headphones and made more impact off of one product i am assembling a team of architects graphic designers directors musicians producers ars writers publicist social media experts app guys managers car designers clothing designers djs video game designers publishers tech guys lawyers bankers nutritionists doctors scientists and teachers
donda will be comprised of over  divisions with a goal to make products and experiences that people want and can afford i want to put creatives in a room together with like minds that are all way doper than me we want to help simplify and aesthetically improve everything we see hear touch taste and feel to dream of create advertise and produce products driven equally by emotional want and utilitarian need to marry our wants and needsdonda
this will all take time but i wanted everyones to know what i really care abouti care about peoplei care about my fansi care about people who have never heard of methere are over  billion people on the planet nowits something about coming from music that makes me so optimistic music travels and is not limited to only the wealthy sometimes my grammar is wrong but my thinking is right  my mom was an english teacher so i know she sends an smdh from heaven   am in london my dreams keep me woke
the watch the throne tour was a small example of what a donda experience can be
im currently working on a new  screen experience

this is one of our projects to be released this year called  olympicsits semi scifi since  is only  years away 
we would also like to design the mtv awards were taking everything  steps at a time lol i wanted to put this in the world in hopes that the people who can actually make a difference will stand up and reach out we need as many amazing powerful smart talented wealthy people to be involved come get on boarddont just sit therereach out
we can collectively effect the world through design we need to pick up where steve jobs left off
when i said wealthy i wanted to point out there are so many billionaires in the world that can come together and help to redesign it and help education school systems were designed to turn people into factory workers schools should be designed to prep human beings for real life
spike jonze and i want to do a summer school that tries new forms of curriculum math classes should teach addition subtraction multiplication division accounting and money management aaaaaand cut
unless youre a math major kids you should be able to take majors starting in grammar school like how it is at performing art schools instead of kicking kids out of schools for using their iphoneswhy not promote it
allow kids to use search engines to do testlike the real world give kids the amount of test they would have in a year in one day but they have to get everything perfectplease excuse my grammari know its extremely ironic
some kids have better memories than otherswhat about emotional iqs what about kids who do bad in school because of how bad their surroundings are
excuse mei just get excited at the possibilitiesthe more excited i get the more grammatical errors youll see
we need to take what michael jackson felt and mcqueen and steve jobs and we need make things better
when me and jay toured every night i peered into the audience astonished by the different walks of life that came to support us
the adrenaline is runningi dont know if i can even get to sleep now from wall street to the london riots to chicago murdersi sit everyday and ask what can i do to make a difference i know this is not a very rapper thing to say but i havent bought a new car or piece of jewelry in about  years
i invest every dime back into creativity hiring amazing creatives paying for flights officesetc my area of expertise is in music my passion is in music design film and productsmy strength is connectivity
there are so many broken systems from the economy to school systems to jail systemswe need experts for this we need scientist and top world designers to directly affect governments
i just wanted to share whats been on my mind
if you have an apple and i have an apple and we exchange these apples then you and i will still each have one applebut if you have an idea and i have an idea and we exchange these ideas then each of us will have two ideas  george bernard shaw","['i', 'appreciate', 'everyones', 'support', 'for', 'my', 'clothing', 'line', 'but', 'i', 'wanted', 'to', 'clarify', 'a', 'few', 'things', 'the', 'name', 'of', 'the', 'line', 'is', 'kanye', 'west', 'not', 'dw', 'the', 'dw', 'was', 'a', 'design', 'element', 'placed', 'on', 'the', 'invite', 'in', 'homage', 'to', 'my', 'mom', '', 'i', 'really', 'appreciate', 'the', 'fake', 'dw', 'twitter', 'page', 'but', 'since', 'its', 'not', 'official', 'i', 'cant', 'cosign', 'any', 'information', 'on', 'it', 'simplicity', 'is', 'the', 'ultimate', 'sophistication', '', 'leonardo', 'da', 'vinci', 'more', 'clarity', 'i', 'have', 'no', 'agency', 'representing', 'me', 'currently', 'william', 'morris', 'was', 'fired', 'after', 'cara', 'lewis', 'quit', 'i', 'love', 'cara', 'lewis', 'i', 'love', 'being', 'back', 'at', 'my', 'fashion', 'office', 'learning', 'and', 'creating', 'its', 'so', 'challenging', 'and', 'fun', 'and', 'im', 'surrounded', 'by', 'amazing', 'people', 'they', 'say', 'you', 'only', 'live', 'once', 'but', 'every', 'time', 'i', 'come', 'to', 'work', 'i', 'feel', 'like', 'im', 'starting', 'a', 'second', 'life', 'you', 'guys', 'might', 'think', 'i', 'have', 'some', 'type', 'of', 'backing', 'for', 'my', 'line', 'but', 'i', 'dont', 'i', 'did', 'the', 'first', 'fashion', 'show', 'out', 'of', 'my', 'own', 'pocket', 'and', 'used', 'the', 'money', 'i', 'made', 'touring', 'to', 'follow', 'my', 'passion', 'ive', 'been', 'working', 'at', 'this', 'for', '', 'years', 'now', 'from', 'the', 'first', 'offers', 'to', 'do', 'urban', 'clothing', 'lines', 'that', 'i', 'turned', 'downto', 'begging', 'bape', 'to', 'do', 'my', 'line', 'and', 'never', 'making', 'any', 'real', 'headwayto', 'having', 'an', 'office', 'in', 'la', 'that', 'was', 'shut', 'down', 'after', 'the', 'mtv', 'moment', 'along', 'with', 'my', 'tour', 'with', 'lady', 'gaga', 'i', 'moved', 'to', 'japan', 'for', 'one', 'month', 'after', 'that', 'and', 'designed', 'every', 'night', 'in', 'my', 'room', 'i', 'had', 'this', 'opportunity', 'to', 'intern', 'at', 'fendi', 'and', 'was', 'also', 'offered', 'a', 'position', 'at', 'versace', 'which', 'i', 'could', 'not', 'take', 'due', 'to', 'my', 'contract', 'with', 'lv', 'which', 'was', 'for', '', 'years', 'i', 'moved', 'to', 'rome', 'after', 'i', 'left', 'japan', 'and', 'worked', 'at', 'fendi', 'for', '', 'months', 'undercover', 'i', 'was', 'there', 'to', 'give', 'ideas', 'for', 'the', 'mens', 'collection', 'i', 'snuck', 'to', 'giuseppe', 'zanottis', 'factory', 'still', 'under', 'contract', 'and', 'learned', 'to', 'design', 'womens', 'shoes', 'for', '', 'years', 'before', 'my', 'first', 'show', 'in', 'paris', 'after', 'doing', 'the', 'first', 'lv', 'collection', 'i', 'was', 'sure', 'i', 'would', 'get', 'a', 'second', 'shot', 'to', 'create', 'but', 'was', 'never', 'given', 'the', 'opportunity', 'i', 'designed', 'a', 'sneaker', 'called', 'the', 'air', 'yeezy', 'with', 'nike', 'im', 'allowed', 'to', 'design', '', 'pair', 'of', 'sneakers', 'every', '', 'years', 'i', 'have', 'more', 'ideas', 'early', '', 'i', 'moved', 'to', 'paris', 'and', 'opened', 'a', 'small', 'design', 'studio', 'the', 'language', 'barrier', 'was', 'quite', 'difficult', 'i', 'still', 'dont', 'have', 'a', 'paris', 'vat', 'number', 'to', 'this', 'day', 'i', 'dont', 'know', 'what', 'a', 'vat', 'is', 'but', 'every', 'time', 'i', 'asked', 'why', 'we', 'didnt', 'have', 'fabrics', 'they', 'said', 'it', 'was', 'because', 'of', 'the', 'vat', 'in', 'paris', 'i', 'met', 'many', 'great', 'people', 'in', 'design', 'including', 'the', 'master', 'azzedine', 'alaia', 'azzedine', 'even', 'came', 'by', 'my', 'studio', 'one', 'day', '', 'this', 'was', 'the', 'greatest', 'feeling', 'to', 'stand', 'in', 'his', 'presence', 'in', 'my', 'embarrassingly', 'small', 'paris', 'studio', 'in', 'a', 'courtyard', 'opposite', 'collate', 'i', 'remember', 'being', '', 'years', 'old', 'picking', 'and', 'my', 'mother', 'taking', 'me', 'with', 'her', 'shopping', 'at', 'the', 'discount', 'fur', 'spots', 'she', 'said', 'i', 'would', 'always', 'point', 'to', 'the', 'most', 'expensive', 'furs', 'even', 'as', 'a', 'child', 'lol', 'there', 'is', 'something', 'about', 'making', 'clothing', 'that', 'always', 'brings', 'me', 'back', 'to', 'that', 'point', 'for', 'the', 'first', '', 'or', '', 'years', 'of', 'my', 'life', 'the', 'only', 'thing', 'i', 'knew', 'about', 'womens', 'clothing', 'was', 'what', 'my', 'mom', 'would', 'wear', 'i', 'guess', 'some', 'critics', 'would', 'joke', 'that', 'i', 'still', 'dont', 'know', 'anything', 'lol', 'my', 'mom', 'would', 'wear', 'blue', 'jeans', 'with', 'a', 'fur', 'and', 'an', 'embellished', 'cosby', 'show', 'sweater', '', 'to', 'pick', 'me', 'up', 'from', 'school', 'the', 'teachers', 'said', 'i', 'couldnt', 'focus', 'i', 'used', 'to', 'get', 'kicked', 'out', 'of', 'class', 'for', 'bringing', 'dirty', 'magazines', 'and', 'drawing', 'nikes', 'in', 'th', 'grade', 'being', 'a', 'celebrity', 'has', 'afforded', 'me', 'many', 'opportunities', 'but', 'has', 'also', 'boxed', 'me', 'in', 'creatively', 'i', 'was', 'just', 'discussing', 'becoming', 'the', 'creative', 'director', 'for', 'the', 'jetson', 'movie', 'and', 'someone', 'on', 'the', 'call', 'yelled', 'out', 'you', 'should', 'do', 'a', 'jetsons', 'tour', 'this', 'just', 'happened', 'a', 'few', 'hours', 'ago', 'i', 'was', 'very', 'insulted', 'of', 'course', 'because', 'for', 'anyone', 'thats', 'seen', 'the', 'watch', 'the', 'throne', 'tour', 'coachella', 'glow', 'in', 'the', 'dark', 'or', 'runaway', 'know', 'that', 'i', 'have', 'real', 'ideas', 'i', 'appreciate', 'having', 'the', 'most', 'nominations', 'at', 'the', 'grammys', 'but', 'i', 'feel', 'so', 'conflicted', 'by', 'the', 'fact', 'that', 'award', 'shows', 'sometimes', 'are', 'completely', 'illogical', 'good', 'logic', 'tells', 'me', 'smile', 'kanye', 'the', 'world', 'likes', 'you', 'again', 'red', 'or', 'blue', 'pillaaaaand', 'swallow', 'lol', 'i', 'wouldnt', 'have', 'the', 'prestige', 'i', 'have', 'if', 'it', 'wasnt', 'partially', 'for', 'the', 'grammys', 'validation', 'and', 'i', 'honor', 'that', 'hmmmmm', 'what', 'to', 'wear', 'here', 'i', 'go', 'again', 'yeezy', 'the', 'trend', 'setter', 'or', 'complete', 'fcking', 'fashion', 'victimthe', 'verdict', 'is', 'still', 'out', 'this', 'is', 'just', 'a', 'train', 'of', 'thought', 'but', 'i', 'figure', 'its', 'better', 'to', 'read', 'than', 'trained', 'thoughts', 'what', 'good', 'is', 'fame', 'and', 'prestige', 'if', 'you', 'cant', 'use', 'it', 'to', 'help', 'people', 'i', 'want', 'to', 'help', 'by', 'doing', 'what', 'i', 'know', 'how', 'to', 'do', 'bestcreate', 'i', 'have', 'started', 'a', 'new', 'company', 'and', 'im', 'so', 'excited', 'about', 'the', 'nameits', 'got', 'the', 'best', 'name', 'everof', 'all', 'companiesof', 'all', 'time', 'the', 'name', 'of', 'the', 'company', 'is', 'donda', 'donda', 'is', 'a', 'design', 'company', 'which', 'will', 'galvanize', 'amazing', 'thinkers', 'and', 'put', 'them', 'in', 'a', 'creative', 'space', 'to', 'bounce', 'there', 'dreams', 'and', 'ideas', 'i', 'used', 'to', 'blog', 'all', 'the', 'time', 'an', 'fit', 'was', 'a', 'way', 'to', 'get', 'my', 'opinion', 'out', 'dr', 'dre', 'redesigned', 'headphones', 'and', 'made', 'more', 'impact', 'off', 'of', 'one', 'product', 'i', 'am', 'assembling', 'a', 'team', 'of', 'architects', 'graphic', 'designers', 'directors', 'musicians', 'producers', 'ars', 'writers', 'publicist', 'social', 'media', 'experts', 'app', 'guys', 'managers', 'car', 'designers', 'clothing', 'designers', 'djs', 'video', 'game', 'designers', 'publishers', 'tech', 'guys', 'lawyers', 'bankers', 'nutritionists', 'doctors', 'scientists', 'and', 'teachers', 'donda', 'will', 'be', 'comprised', 'of', 'over', '', 'divisions', 'with', 'a', 'goal', 'to', 'make', 'products', 'and', 'experiences', 'that', 'people', 'want', 'and', 'can', 'afford', 'i', 'want', 'to', 'put', 'creatives', 'in', 'a', 'room', 'together', 'with', 'like', 'minds', 'that', 'are', 'all', 'way', 'doper', 'than', 'me', 'we', 'want', 'to', 'help', 'simplify', 'and', 'aesthetically', 'improve', 'everything', 'we', 'see', 'hear', 'touch', 'taste', 'and', 'feel', 'to', 'dream', 'of', 'create', 'advertise', 'and', 'produce', 'products', 'driven', 'equally', 'by', 'emotional', 'want', 'and', 'utilitarian', 'need', 'to', 'marry', 'our', 'wants', 'and', 'needsdonda', 'this', 'will', 'all', 'take', 'time', 'but', 'i', 'wanted', 'everyones', 'to', 'know', 'what', 'i', 'really', 'care', 'abouti', 'care', 'about', 'peoplei', 'care', 'about', 'my', 'fansi', 'care', 'about', 'people', 'who', 'have', 'never', 'heard', 'of', 'methere', 'are', 'over', '', 'billion', 'people', 'on', 'the', 'planet', 'nowits', 'something', 'about', 'coming', 'from', 'music', 'that', 'makes', 'me', 'so', 'optimistic', 'music', 'travels', 'and', 'is', 'not', 'limited', 'to', 'only', 'the', 'wealthy', 'sometimes', 'my', 'grammar', 'is', 'wrong', 'but', 'my', 'thinking', 'is', 'right', '', 'my', 'mom', 'was', 'an', 'english', 'teacher', 'so', 'i', 'know', 'she', 'sends', 'an', 'smdh', 'from', 'heaven', '', '', 'am', 'in', 'london', 'my', 'dreams', 'keep', 'me', 'woke', 'the', 'watch', 'the', 'throne', 'tour', 'was', 'a', 'small', 'example', 'of', 'what', 'a', 'donda', 'experience', 'can', 'be', 'im', 'currently', 'working', 'on', 'a', 'new', '', 'screen', 'experience', 'this', 'is', 'one', 'of', 'our', 'projects', 'to', 'be', 'released', 'this', 'year', 'called', '', 'olympicsits', 'semi', 'scifi', 'since', '', 'is', 'only', '', 'years', 'away', 'we', 'would', 'also', 'like', 'to', 'design', 'the', 'mtv', 'awards', 'were', 'taking', 'everything', '', 'steps', 'at', 'a', 'time', 'lol', 'i', 'wanted', 'to', 'put', 'this', 'in', 'the', 'world', 'in', 'hopes', 'that', 'the', 'people', 'who', 'can', 'actually', 'make', 'a', 'difference', 'will', 'stand', 'up', 'and', 'reach', 'out', 'we', 'need', 'as', 'many', 'amazing', 'powerful', 'smart', 'talented', 'wealthy', 'people', 'to', 'be', 'involved', 'come', 'get', 'on', 'boarddont', 'just', 'sit', 'therereach', 'out', 'we', 'can', 'collectively', 'effect', 'the', 'world', 'through', 'design', 'we', 'need', 'to', 'pick', 'up', 'where', 'steve', 'jobs', 'left', 'off', 'when', 'i', 'said', 'wealthy', 'i', 'wanted', 'to', 'point', 'out', 'there', 'are', 'so', 'many', 'billionaires', 'in', 'the', 'world', 'that', 'can', 'come', 'together', 'and', 'help', 'to', 'redesign', 'it', 'and', 'help', 'education', 'school', 'systems', 'were', 'designed', 'to', 'turn', 'people', 'into', 'factory', 'workers', 'schools', 'should', 'be', 'designed', 'to', 'prep', 'human', 'beings', 'for', 'real', 'life', 'spike', 'jonze', 'and', 'i', 'want', 'to', 'do', 'a', 'summer', 'school', 'that', 'tries', 'new', 'forms', 'of', 'curriculum', 'math', 'classes', 'should', 'teach', 'addition', 'subtraction', 'multiplication', 'division', 'accounting', 'and', 'money', 'management', 'aaaaaand', 'cut', 'unless', 'youre', 'a', 'math', 'major', 'kids', 'you', 'should', 'be', 'able', 'to', 'take', 'majors', 'starting', 'in', 'grammar', 'school', 'like', 'how', 'it', 'is', 'at', 'performing', 'art', 'schools', 'instead', 'of', 'kicking', 'kids', 'out', 'of', 'schools', 'for', 'using', 'their', 'iphoneswhy', 'not', 'promote', 'it', 'allow', 'kids', 'to', 'use', 'search', 'engines', 'to', 'do', 'testlike', 'the', 'real', 'world', 'give', 'kids', 'the', 'amount', 'of', 'test', 'they', 'would', 'have', 'in', 'a', 'year', 'in', 'one', 'day', 'but', 'they', 'have', 'to', 'get', 'everything', 'perfectplease', 'excuse', 'my', 'grammari', 'know', 'its', 'extremely', 'ironic', 'some', 'kids', 'have', 'better', 'memories', 'than', 'otherswhat', 'about', 'emotional', 'iqs', 'what', 'about', 'kids', 'who', 'do', 'bad', 'in', 'school', 'because', 'of', 'how', 'bad', 'their', 'surroundings', 'are', 'excuse', 'mei', 'just', 'get', 'excited', 'at', 'the', 'possibilitiesthe', 'more', 'excited', 'i', 'get', 'the', 'more', 'grammatical', 'errors', 'youll', 'see', 'we', 'need', 'to', 'take', 'what', 'michael', 'jackson', 'felt', 'and', 'mcqueen', 'and', 'steve', 'jobs', 'and', 'we', 'need', 'make', 'things', 'better', 'when', 'me', 'and', 'jay', 'toured', 'every', 'night', 'i', 'peered', 'into', 'the', 'audience', 'astonished', 'by', 'the', 'different', 'walks', 'of', 'life', 'that', 'came', 'to', 'support', 'us', 'the', 'adrenaline', 'is', 'runningi', 'dont', 'know', 'if', 'i', 'can', 'even', 'get', 'to', 'sleep', 'now', 'from', 'wall', 'street', 'to', 'the', 'london', 'riots', 'to', 'chicago', 'murdersi', 'sit', 'everyday', 'and', 'ask', 'what', 'can', 'i', 'do', 'to', 'make', 'a', 'difference', 'i', 'know', 'this', 'is', 'not', 'a', 'very', 'rapper', 'thing', 'to', 'say', 'but', 'i', 'havent', 'bought', 'a', 'new', 'car', 'or', 'piece', 'of', 'jewelry', 'in', 'about', '', 'years', 'i', 'invest', 'every', 'dime', 'back', 'into', 'creativity', 'hiring', 'amazing', 'creatives', 'paying', 'for', 'flights', 'officesetc', 'my', 'area', 'of', 'expertise', 'is', 'in', 'music', 'my', 'passion', 'is', 'in', 'music', 'design', 'film', 'and', 'productsmy', 'strength', 'is', 'connectivity', 'there', 'are', 'so', 'many', 'broken', 'systems', 'from', 'the', 'economy', 'to', 'school', 'systems', 'to', 'jail', 'systemswe', 'need', 'experts', 'for', 'this', 'we', 'need', 'scientist', 'and', 'top', 'world', 'designers', 'to', 'directly', 'affect', 'governments', 'i', 'just', 'wanted', 'to', 'share', 'whats', 'been', 'on', 'my', 'mind', 'if', 'you', 'have', 'an', 'apple', 'and', 'i', 'have', 'an', 'apple', 'and', 'we', 'exchange', 'these', 'apples', 'then', 'you', 'and', 'i', 'will', 'still', 'each', 'have', 'one', 'applebut', 'if', 'you', 'have', 'an', 'idea', 'and', 'i', 'have', 'an', 'idea', 'and', 'we', 'exchange', 'these', 'ideas', 'then', 'each', 'of', 'us', 'will', 'have', 'two', 'ideas', '', 'george', 'bernard', 'shaw']"
